district,Latitude,Longitude,Province,year,Months,temp.max,temp.min,rainfall,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2007,1,32.3,17.4,17,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2007,2,34,18.8,5.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2007,3,32.5,17.8,9,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2007,4,29.2,13.9,2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2007,5,26.1,7.7,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2007,6,23.3,6.5,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2007,7,22.8,4.7,1,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2007,8,26.7,8.4,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2007,9,31.2,14.6,23.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2007,10,27.9,15.5,47.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2007,11,29.2,17,154.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2007,12,28.4,17,122,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2008,1,28.9,18.2,82.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2008,2,31.4,17.3,44.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2008,3,29.1,16.4,10.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2008,4,27.1,11.7,18.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2008,5,26.2,10.2,5.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2008,6,23.9,7,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2008,7,23.3,6.2,0.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2008,8,27.1,10,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2008,9,30.1,12.4,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2008,10,32,16.8,12,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2008,11,29.7,18.2,81.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2008,12,31.3,18.6,47.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2009,1,30.9,19.6,14.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2009,2,29.7,18.2,180.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2009,3,28.6,15.6,18.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2009,4,28.6,12,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2009,5,25.3,9.9,25.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2009,6,23.1,7,14.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2009,7,21.5,3.7,0.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2009,8,25,7.5,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2009,9,30,13.9,13.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2009,10,30.3,16.6,45.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2009,11,29.1,16.4,103.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2009,12,31.3,17.9,75.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2010,1,30.5,19.3,92.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2010,2,32.2,18.8,22.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2010,3,31.3,17.7,80.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2010,4,25.3,15.4,94.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2010,5,25.6,10.6,11.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2010,6,22.4,5,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2010,7,22,6.3,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2010,8,26,7.3,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2010,9,30.4,12.8,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2010,10,32.4,17.2,43.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2010,11,30.2,17.7,68.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2010,12,29.8,17.6,130.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2011,1,29.4,18.3,132.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2011,2,30.9,17.1,15.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2011,3,31.4,17.3,15.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2011,4,25.2,13.9,92.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2011,5,24.6,9.4,7.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2011,6,22.3,4.5,3.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2011,7,21.3,4.1,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2011,8,24.6,7.1,5.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2011,9,29.7,12.4,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2011,10,29.9,15.1,75.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2011,11,30.4,17.4,8.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2011,12,29,17.8,105.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2012,1,34.5,18.5,60.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2012,2,32.1,18.9,48,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2012,3,30.7,16.2,43,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2012,4,27.2,12,0.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2012,5,27.2,9,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2012,6,23,6.1,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2012,7,23.5,5.9,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2012,8,26.3,8.4,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2012,9,26.8,12.4,78.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2012,10,28.2,15.4,59.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2012,11,30.1,16,56.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2012,12,29.7,17.8,76.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2013,1,30.7,18.3,61.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2013,2,31.7,18,20.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2013,3,28.8,16.2,51,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2013,4,26.7,12.1,87.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2013,5,25.3,7.7,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2013,6,24.4,6.1,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2013,7,23.3,6.4,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2013,8,25.9,8.8,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2013,9,31.5,14.4,0.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2013,10,31.2,15,37.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2013,11,33.3,17.8,51.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2013,12,29.9,18,131,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2014,1,32.3,18.7,47,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2014,2,32.7,18.4,22.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2014,3,29.3,17.3,113,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2014,4,28,12.3,34.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2014,5,27.3,8.4,0.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2014,6,25.2,4.6,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2014,7,23.8,4.5,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2014,8,25.8,7.5,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2014,9,30,11.9,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2014,10,29.9,13.6,12,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2014,11,28.9,15.2,54.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2014,12,29.7,16.8,75.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2015,1,30.9,16.9,34,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2015,2,32.1,17.1,102.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2015,3,30.6,15.5,49.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2015,4,27,12,49.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2015,5,28.2,8.5,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2015,6,23.1,5.3,0.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2015,7,23.5,6.5,2.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2015,8,28.1,9.3,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2015,9,28.6,13.2,11.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2015,10,32.8,16.2,19.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2015,11,31.7,16.6,49,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2015,12,33.9,18.4,55,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2016,1,32.8,18.3,31.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2016,2,33.3,19.2,54.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2016,3,31.1,17,70,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2016,4,30,13.8,6.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2016,5,24.9,8.8,5,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2016,6,23.6,5.8,4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2016,7,23.4,5,1.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2016,8,27.9,7.6,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2016,9,30.1,14.5,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2016,10,32,16.4,24.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2016,11,31.4,17.2,72.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2016,12,31.8,18.5,61,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2017,1,30.7,18.5,48,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2017,2,30.8,18.7,34.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2017,3,32.2,16,12.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2017,4,28.7,14,56.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2017,5,26.1,9.1,37.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2017,6,24.3,6.8,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2017,7,24.7,7.1,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2017,8,25.5,9,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2017,9,30.4,13.1,1.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2017,10,29.4,15.4,65.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2017,11,30.2,15.7,86.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2017,12,30.5,18,96.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2018,1,32.4,17.6,41.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2018,2,30.4,18.4,70.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2018,3,30.6,17.1,66.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2018,4,28.1,14.7,22.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2018,5,25.3,10.6,5.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2018,6,24.7,6.7,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2018,7,22.9,6,3.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2018,8,27.4,11.9,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2018,9,31.4,13.9,1.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2018,10,30.8,13.9,13.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2018,11,30.6,16.9,22,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2018,12,33.4,18.6,94.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2019,1,31.8,18.5,137,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2019,2,31.7,18.7,58.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2019,3,32.8,18.5,21.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2019,4,27.7,14.7,80.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2019,5,27.5,10.1,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2019,6,24.9,6.1,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2019,7,25.4,5.4,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2019,8,28.4,11.1,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2019,9,30,12.3,4.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2019,10,32.8,17.4,54.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2019,11,32,18.1,132.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2019,12,30.8,18.6,75.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2020,1,30.2,18.2,193.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2020,2,30.8,18.1,110.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2020,3,30.4,16.2,10.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2020,4,27.6,13.4,42.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2020,5,26.6,8.2,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2020,6,23.1,4.7,0.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2020,7,23.6,4,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2020,8,25.3,8.8,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2020,9,28.7,13.1,44,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2020,10,29.7,15.9,84,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2020,11,31,17.6,77.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2020,12,30.3,18.8,89.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2021,1,31.1,19.2,136,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2021,2,29.9,18,92.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2021,3,30.6,16.5,13.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2021,4,30.3,12.6,4.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2021,5,26.8,8.6,1.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2021,6,23.9,6.4,0.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2021,7,22.6,4.9,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2021,8,26.1,9.5,0,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2021,9,30.2,12.8,1.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2021,10,29.1,15.1,27,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2021,11,30.7,17.3,123.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2021,12,29,17.2,242.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2022,1,29.6,17.5,61.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2022,2,32.5,17.7,32.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2022,3,30,16.4,38.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2022,4,26.2,13.9,74.4,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2022,5,25.1,9.4,14.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2022,6,22.1,5.3,5.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2022,7,23.4,7.3,17.6,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2022,8,26.6,9.9,0.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2022,9,30.8,13.8,7.8,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2022,10,32.5,16.9,67,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2022,11,29,16.7,130.2,
MOKOPANE,-24.2,29.01,LIMPOPO PROVINCE,2022,12,30.3,18.1,171.6,
TAUNG,-27.55,24.77,NORTH_WEST,1996,1,NA,NA,NA,
TAUNG,-27.55,24.77,NORTH_WEST,1996,2,NA,NA,NA,
TAUNG,-27.55,24.77,NORTH_WEST,1996,3,NA,NA,NA,
TAUNG,-27.55,24.77,NORTH_WEST,1996,4,NA,NA,NA,
TAUNG,-27.55,24.77,NORTH_WEST,1996,5,NA,NA,NA,
TAUNG,-27.55,24.77,NORTH_WEST,1996,6,21.1,2.9,0,
TAUNG,-27.55,24.77,NORTH_WEST,1996,7,17.5,1.6,3.2,
TAUNG,-27.55,24.77,NORTH_WEST,1996,8,20.8,2.7,2.6,
TAUNG,-27.55,24.77,NORTH_WEST,1996,9,25.8,7,0.2,
TAUNG,-27.55,24.77,NORTH_WEST,1996,10,30.8,12.9,12,
TAUNG,-27.55,24.77,NORTH_WEST,1996,11,29.5,14.2,132.2,
TAUNG,-27.55,24.77,NORTH_WEST,1996,12,32.2,16.8,73.6,
TAUNG,-27.55,24.77,NORTH_WEST,1997,1,30.3,18,92.4,
TAUNG,-27.55,24.77,NORTH_WEST,1997,2,33.4,17,29.8,
TAUNG,-27.55,24.77,NORTH_WEST,1997,3,27.6,15.9,103.6,
TAUNG,-27.55,24.77,NORTH_WEST,1997,4,23.9,8.5,60.4,
TAUNG,-27.55,24.77,NORTH_WEST,1997,5,20.7,5.6,51.6,
TAUNG,-27.55,24.77,NORTH_WEST,1997,6,20,2.2,2.2,
TAUNG,-27.55,24.77,NORTH_WEST,1997,7,19.8,2.6,7,
TAUNG,-27.55,24.77,NORTH_WEST,1997,8,25,5.1,0,
TAUNG,-27.55,24.77,NORTH_WEST,1997,9,28.4,10.2,3.6,
TAUNG,-27.55,24.77,NORTH_WEST,1997,10,29.8,13.2,36.2,
TAUNG,-27.55,24.77,NORTH_WEST,1997,11,32.1,13.7,4.2,
TAUNG,-27.55,24.77,NORTH_WEST,1997,12,36,18.1,48,
TAUNG,-27.55,24.77,NORTH_WEST,1998,1,NA,NA,88,
TAUNG,-27.55,24.77,NORTH_WEST,1998,2,32.3,18.6,65,
TAUNG,-27.55,24.77,NORTH_WEST,1998,3,32,15.8,79.8,
TAUNG,-27.55,24.77,NORTH_WEST,1998,4,29.6,11.8,22.4,
TAUNG,-27.55,24.77,NORTH_WEST,1998,5,24.2,4.6,0,
TAUNG,-27.55,24.77,NORTH_WEST,1998,6,23.4,1.1,0,
TAUNG,-27.55,24.77,NORTH_WEST,1998,7,21.3,2.5,0.2,
TAUNG,-27.55,24.77,NORTH_WEST,1998,8,23.2,5.2,0,
TAUNG,-27.55,24.77,NORTH_WEST,1998,9,28.5,8.9,3.4,
TAUNG,-27.55,24.77,NORTH_WEST,1998,10,29.4,12.3,35.2,
TAUNG,-27.55,24.77,NORTH_WEST,1998,11,31,14.9,93.4,
TAUNG,-27.55,24.77,NORTH_WEST,1998,12,32,17,67.4,
TAUNG,-27.55,24.77,NORTH_WEST,1999,1,33.8,18.1,40.6,
TAUNG,-27.55,24.77,NORTH_WEST,1999,2,34.6,18.4,37,
TAUNG,-27.55,24.77,NORTH_WEST,1999,3,32.8,17.7,38.6,
TAUNG,-27.55,24.77,NORTH_WEST,1999,4,29.7,11.9,10.8,
TAUNG,-27.55,24.77,NORTH_WEST,1999,5,22.3,7.7,109.2,
TAUNG,-27.55,24.77,NORTH_WEST,1999,6,21.3,2.4,0.8,
TAUNG,-27.55,24.77,NORTH_WEST,1999,7,21.5,3.8,0,
TAUNG,-27.55,24.77,NORTH_WEST,1999,8,22.8,3.3,0,
TAUNG,-27.55,24.77,NORTH_WEST,1999,9,24.5,6.4,0,
TAUNG,-27.55,24.77,NORTH_WEST,1999,10,29.2,13,47.2,
TAUNG,-27.55,24.77,NORTH_WEST,1999,11,34.8,17.2,19.8,
TAUNG,-27.55,24.77,NORTH_WEST,1999,12,29.7,17.6,161.4,
TAUNG,-27.55,24.77,NORTH_WEST,2000,1,28.5,16.8,86.2,
TAUNG,-27.55,24.77,NORTH_WEST,2000,2,31.6,18.5,22.6,
TAUNG,-27.55,24.77,NORTH_WEST,2000,3,29.8,17.5,94.8,
TAUNG,-27.55,24.77,NORTH_WEST,2000,4,25.2,11,4,
TAUNG,-27.55,24.77,NORTH_WEST,2000,5,22.9,5.4,0,
TAUNG,-27.55,24.77,NORTH_WEST,2000,6,22.1,3.2,0,
TAUNG,-27.55,24.77,NORTH_WEST,2000,7,20.4,1.4,0,
TAUNG,-27.55,24.77,NORTH_WEST,2000,8,25.2,4.8,0,
TAUNG,-27.55,24.77,NORTH_WEST,2000,9,26,8.1,18,
TAUNG,-27.55,24.77,NORTH_WEST,2000,10,31.1,14,4.8,
TAUNG,-27.55,24.77,NORTH_WEST,2000,11,30.1,14.2,84.6,
TAUNG,-27.55,24.77,NORTH_WEST,2000,12,32.2,17.7,134.2,
TAUNG,-27.55,24.77,NORTH_WEST,2001,1,33.8,16.7,7.6,
TAUNG,-27.55,24.77,NORTH_WEST,2001,2,32.6,17.5,24.8,
TAUNG,-27.55,24.77,NORTH_WEST,2001,3,31.2,16.5,0.2,
TAUNG,-27.55,24.77,NORTH_WEST,2001,4,24.7,13.5,106.2,
TAUNG,-27.55,24.77,NORTH_WEST,2001,5,23.2,7.1,24.6,
TAUNG,-27.55,24.77,NORTH_WEST,2001,6,21.4,4,2,
TAUNG,-27.55,24.77,NORTH_WEST,2001,7,19.5,1.4,1,
TAUNG,-27.55,24.77,NORTH_WEST,2001,8,22.8,2.8,2.6,
TAUNG,-27.55,24.77,NORTH_WEST,2001,9,25,7.6,31.8,
TAUNG,-27.55,24.77,NORTH_WEST,2001,10,30.4,13.4,43.6,
TAUNG,-27.55,24.77,NORTH_WEST,2001,11,28.6,15.8,98.4,
TAUNG,-27.55,24.77,NORTH_WEST,2001,12,31.2,16,105.8,
TAUNG,-27.55,24.77,NORTH_WEST,2002,1,31.7,16.7,150.8,
TAUNG,-27.55,24.77,NORTH_WEST,2002,2,32.3,16.6,34.8,
TAUNG,-27.55,24.77,NORTH_WEST,2002,3,31,14.9,25.6,
TAUNG,-27.55,24.77,NORTH_WEST,2002,4,30.1,11,9,
TAUNG,-27.55,24.77,NORTH_WEST,2002,5,23.7,6.1,45.8,
TAUNG,-27.55,24.77,NORTH_WEST,2002,6,19.2,2.7,15,
TAUNG,-27.55,24.77,NORTH_WEST,2002,7,20.2,0.5,0.2,
TAUNG,-27.55,24.77,NORTH_WEST,2002,8,23.7,7,58.6,
TAUNG,-27.55,24.77,NORTH_WEST,2002,9,27.5,8.7,0.8,
TAUNG,-27.55,24.77,NORTH_WEST,2002,10,31.5,12.8,40.4,
TAUNG,-27.55,24.77,NORTH_WEST,2002,11,31.5,13.9,21.8,
TAUNG,-27.55,24.77,NORTH_WEST,2002,12,32.4,17.6,130,
TAUNG,-27.55,24.77,NORTH_WEST,2003,1,34.9,17.8,43.2,
TAUNG,-27.55,24.77,NORTH_WEST,2003,2,33,18.9,56.4,
TAUNG,-27.55,24.77,NORTH_WEST,2003,3,32.1,15.2,77.4,
TAUNG,-27.55,24.77,NORTH_WEST,2003,4,29.5,13.1,3.8,
TAUNG,-27.55,24.77,NORTH_WEST,2003,5,23.9,6.1,156.6,
TAUNG,-27.55,24.77,NORTH_WEST,2003,6,20.8,1.4,1.4,
TAUNG,-27.55,24.77,NORTH_WEST,2003,7,22.6,1.5,13.8,
TAUNG,-27.55,24.77,NORTH_WEST,2003,8,22.8,2.7,4,
TAUNG,-27.55,24.77,NORTH_WEST,2003,9,28.3,9,2.2,
TAUNG,-27.55,24.77,NORTH_WEST,2003,10,31.6,14,2.8,
TAUNG,-27.55,24.77,NORTH_WEST,2003,11,31.8,16.2,109,
TAUNG,-27.55,24.77,NORTH_WEST,2003,12,34.2,16.1,9.8,
TAUNG,-27.55,24.77,NORTH_WEST,2004,1,31.7,17.6,190.2,
TAUNG,-27.55,24.77,NORTH_WEST,2004,2,31,17.3,80.6,
TAUNG,-27.55,24.77,NORTH_WEST,2004,3,28.9,16,86,
TAUNG,-27.55,24.77,NORTH_WEST,2004,4,26.2,10.8,14,
TAUNG,-27.55,24.77,NORTH_WEST,2004,5,25.7,6.8,11,
TAUNG,-27.55,24.77,NORTH_WEST,2004,6,21.1,2.5,0,
TAUNG,-27.55,24.77,NORTH_WEST,2004,7,18.7,0.3,7.6,
TAUNG,-27.55,24.77,NORTH_WEST,2004,8,24.4,4.5,0,
TAUNG,-27.55,24.77,NORTH_WEST,2004,9,25.1,6.8,9.8,
TAUNG,-27.55,24.77,NORTH_WEST,2004,10,30.1,12.2,3.2,
TAUNG,-27.55,24.77,NORTH_WEST,2004,11,34.8,16.7,29.4,
TAUNG,-27.55,24.77,NORTH_WEST,2004,12,33.4,18,98.6,
TAUNG,-27.55,24.77,NORTH_WEST,2005,1,32.1,18,79.4,
TAUNG,-27.55,24.77,NORTH_WEST,2005,2,34,18.7,0,
TAUNG,-27.55,24.77,NORTH_WEST,2005,3,29.1,14.9,78.8,
TAUNG,-27.55,24.77,NORTH_WEST,2005,4,25,10.8,62.2,
TAUNG,-27.55,24.77,NORTH_WEST,2005,5,24.6,5.7,13.6,
TAUNG,-27.55,24.77,NORTH_WEST,2005,6,22.7,2.9,1,
TAUNG,-27.55,24.77,NORTH_WEST,2005,7,23.4,2,0.2,
TAUNG,-27.55,24.77,NORTH_WEST,2005,8,25.5,4.6,2.2,
TAUNG,-27.55,24.77,NORTH_WEST,2005,9,29.8,9.3,0,
